state	alpha	year	region	south	east	midwest	west	senate_d	senate_r	senate_other	house_d	house_r	house_other	gov	gov_dem	gov_repub	gov_other	senate_d_pct	senate_r_pct	senate_other_pct	house_d_pct	house_r_pct	house_other_pct	house_dem	house_rep	senate_dem	senate_rep	senate_margin	house_margin	leg_margin	voteD	voteR	voteDshare	competitiveness	Statewide_Margin	Squire_Professionalism	Squire_Salary	areasqmiles	popdensitypersonspersquaremile	totalpopulation	white	nonwhite	black	othernonwhite	whitealoneorincombination	blackaloneorincombination	asianaloneorincombination	nativeamericanorincombination	hawaiianorpacificislanderaloneor	someotherracealone	urban	rural	nativeborn	foreignborn	male	white_pct	black_pct	othernonwhite_pct	nonwhite_pct	urban_pct	rural_pct	nativeborn_pct	foreignborn_pct	male_pct	fiscalyear	income_total_wallis	income_percapita_wallis	total_spending	_education	_social_service_welfare	_transportation	_public_safety	_environmental_housing	_governmentadministration	_public_service_enterprises	_not_elsewhere_classified	_interest_on_general_debt	_capital_outlay	_3560_health_sewer_sanitation	_legislative	_insurance_trust	_sinking_funds	_higher_ed_capital_outlay	_higher_ed_other	_schools_capital_outlay	_schools_other	_higher_education	_schools	_lower_education	_health_sewer_sanitation	illiteracy	per_capita_income	CPI_per_capita_income	hs_completion	at_birth_life_expectancy	age_5_life_expectancy	age_18_life_expectancy	top10_adj	top5_adj	top1_adj	top05_adj	top01_adj	top001_adj	atkin05	gini	rmeandev	theil	high_school	college	cpi	dollars_factor_2016	Education_percent	SocialService_percent	Transportation_percent	EnvironmentHousing_percent	Governmental_percent	Enterprises_percent	NotElsewhere_percent	Interest_percent	CapitalOutlay_Percent	Education_pc	SocialService_pc	Transportation_pc	PublicSafety_pc	EnvironmentHousing_pc	Governmental_pc	Enterprises_pc	NotElsewhere_pc	Interest_pc	CapitalOutlay_pc	HealthSewerSanitation_pc	Legislative_pc	InsuranceTrust_pc	SinkingFunds_pc	HigherEdCapital_pc	HigherEdOther_pc	SchoolsCapital_pc	SchoolsOther_pc	HigherEducation_pc	Schools_pc	LowerEducation_pc	Health3540_pc	TotalSpending_pc	state_numeric	not_a_state	year_1880	year_1890	year_1900	year_1910	year_1920	year_1930	year_1940	year_1950	year_1960	year_1970	year_1980	year_1990	year_2000	year_2010	year_1840	year_1850	year_1860	year_1870	per_capita_income_delta20	at_birth_life_expectancy_delta60	infantmortality	TotalSpending_pc_delta20	Education_pc_delta20	SocialService_pc_delta20	leg_margin_delta20	leg_d_pct	TotalSpending_pc_next20	total_spending_pc_current	CPI_per_capita_income_next20	CPI_per_capita_income_next10	infantmortality_next20	infantmortality_next10	illiteracy_next20	illiteracy_next10	hs_completion_next20	hs_completion_next10	at_birth_life_expectancy_next20	at_birth_life_expectancy_next10	leg_party_competition	Statewide_Competition	st1	st2	st3	st4	st5	st6	st7	st8	st10	st11	st12	st13	st14	st15	st16	st17	st18	st19	st20	st21	st22	st23	st24	st25	st26	st27	st28	st29	st30	st31	st32	st33	st34	st35	st36	st37	st38	st39	st40	st41	st42	st43	st44	st46	st47	st48	st49	st50	st51	st52	CPI_per_capita_income_next30	illiteracy_next30	at_birth_life_expectancy_next30	infantmortality_next30	leg_r_pct	presidential_winner	presidential_runnerup	house_majority	house_minority	house_majority_pct	house_minority_pct	presidential_competitiveness	house_competitiveness	national_competitiveness	southXhouse_dem	southXsenate_dem	southXgov_dem	NonSouthAfter1932	NonSouthAfter1932Xhouse_dem	NonSouthAfter1932Xsenate_dem	NonSouthAfter1932Xgov_dem	unified_dem	southXunified_dem	NonSouthAfter1932Xunified_dem	illiteracy_forward20	illiteracy_forward10	illiteracy_forward20_toward0	illiteracy_forward10_toward0	infantmortality_forward20	infantmortality_forward10	infant_forward20_toward0	infant_forward10_toward0	CPI_per_capita_income_F10	CPI_per_capita_income_F20	at_birth_life_expectancy_F10	at_birth_life_expectancy_F20	at_birth_life_expectancy_F30	illiteracy_proportional_10	illiteracy_proportional_20	illiteracy_proportional_30	goldin_graduation	gamm_grad_uncorrected	gamm_graduation_corrected	gamm_goldin_graduation	graduation_combined
"Delaware"	"DE"	1980.0	"E"	0.0	1.0	0.0	0.0	12	9	0	16	25	0	"R"	0.0	1.0	0.0	57.142857	42.857143	0.0	39.02439	60.97561	0.0	0.0	1.0	1.0	0.0	14.285713	21.951218	18.118465	72747.0	146423.0	0.33275348	-0.16724652	33.449303	0.179			308	594338	487817	106521	95845	10676							419819	174519	575509	18829	286599	82.07737	16.126345	1.7962843	17.92263	70.636406	29.363594	96.83194	3.1680627	48.22155	1982.0			1.669794E9	4.74078E8	1.45051E8	1.34425E8	9.9505E7	1.57107E8	7.9023E7	8.293E7	3.21016E8	1.0128E8		6.8529E7		7.5379E7						1.84961E8	2.52409E8				10806	31445.46	68.6	73.21	74.52	74.87	33.930744	23.299425	10.1928215	7.5332932	4.2219734	1.8482744	0.20300952	0.48584116	0.6940065	0.45464626	0.39705354	0.10128917	82.4	2.91	28.391407	8.68676	5.9591184	9.408766	4.7325	4.9664807	19.224886	6.0654187		2321.1826	710.1993	658.17224	487.19678	769.2279	386.91272	406.0422	1571.7598	495.88754		335.53195		369.07095						905.6068	1235.846			8175.652	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7905.0		13.9	4209.197	1122.9602	393.28238	-3.7302723	48.083626		2809.5024	13186.051	7919.668	-4.7	-3.7999992			14.0	8.900002	3.8300018	1.550003	81.88153	66.5507	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14515.84		5.1900024	-6.4199996	51.916374	50.7	41.0	242	192	55.76037	44.23963	90.3	88.47926	89.38963	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0					-4.7	-3.7999992	-33.81295	-27.338125	7919.668	13186.051	1.550003	3.8300018	5.1900024								68.6
"Delaware"	"DE"	1990.0	"E"	0.0	1.0	0.0	0.0	15	6	0	17	24	0	"R"	0.0	1.0	0.0	71.42857	28.571428	0.0	41.463413	58.536587	0.0	0.0	1.0	1.0	0.0	42.857147	17.073174	29.96516	114596.0	61295.5	0.65165365	-0.15165362	30.33073	0.192			341	666168	535094	131074	112460	18614							486501	179667	643893	22275	322968	80.32418	16.881628	2.7941902	19.67582	73.02978	26.970224	96.65625	3.3437512	48.481464																												21511	39365.13	77.5	74.76	75.78	75.99	36.56866	24.894272	11.389182	8.496847	4.173927	1.4911819	0.22205122	0.5309752	0.7434801	0.60901326	0.49506834	0.13670273	130.7	1.83																																	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	16775.0		10.1				2.5697517	56.44599			6596.172	5266.383	-2.6200004	-0.9000006			9.900002	5.0999985	3.6399994	2.2799988	70.034836	69.669266	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					43.55401	53.4	45.6	267	167	61.520737	38.479263	92.2	76.95853	84.57926	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0					-2.6200004	-0.9000006	-25.940598	-8.910896	5266.383	6596.172	2.2799988	3.6399994									77.5
"Delaware"	"DE"	2000.0	"E"	0.0	1.0	0.0	0.0	13	8	0	15	26	0	"D"	1.0	0.0	0.0	61.904762	38.095238	0.0	36.585365	63.414635	0.0	0.0	1.0	1.0	0.0	23.809525	26.82927	25.319397	156583.0	161097.0	0.4903574	-0.115035325	1.9285202	0.151				783600					594425	157152	18944	6069	671	15855	627758	155842	738702	44898		74.94805	19.814505	5.237443	25.051949	80.112045	19.887953	94.270294	5.729709																													32109	44631.51	82.6	77.04	77.74	77.97	43.97914	32.422714	17.94334	14.11504	8.71946	3.8962696	0.27448082	0.5624138	0.80287534	0.8035522	0.5627301	0.15685856	172.2	1.39																																	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	21303.0		9.2				7.2009315	49.245064				1329.7891		-1.7199998				4.800003		1.3600006	74.6806	98.07148	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					50.754936	48.4	47.9	221	212	51.03926	48.96074	99.5	97.92148	98.71074	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0						-1.7199998		-18.69565	1329.7891		1.3600006										82.6
"Delaware"	"DE"	2010.0	"E"	0.0	1.0	0.0	0.0	14	7	0	26	15	0	"D"	1.0	0.0	0.0	66.666664	33.333332	0.0	63.414635	36.585365	0.0	1.0	0.0	1.0	0.0	33.333332	26.82927	30.0813	173777.5	124247.5	0.5831056	-0.08310562	16.621124	0.203				897934					637392	205923	33701	9899	1216	30519	747949	149985	826066	71868		69.38355	22.415827	8.200621	30.616447	83.29665	16.703344	91.99629	8.003706																													41783	45961.3	87.4	78.4			40.251984	28.161873	13.338219	9.979413	5.1927385	1.9117002	0.24252623	0.5553202	0.7903194	0.63997084			218.1	1.1																																	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	20272.0	11.060005	7.48				0.116140366	65.04065													69.9187	83.378876	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					34.95935	52.9	45.7	242	193	55.632183	44.367817	92.8	88.735634	90.76782	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0																					87.4
"Delaware"	"DE"	9.728019E8																																																															1902.0			304907.0	159091.0	63321.0		5294.0	4500.0	71200.0	1500.0												26400.0			4500																						52.176895	20.767317	1.7362671	1.4758599	23.351383	0.49195328																											8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																							0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																		0.0				0.0		0.0																					
"Delaware"	"DE"	9.7280191E8																																																															1912.0			566715.0	107678.0	222781.0	32000.0	32093.0	52334.0	119829.0						1000							48100.0		10645	31815																						19.00038	39.31094	5.6629877	9.234624	21.144491																												8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																							0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																		0.0				0.0		0.0																					
"District of Columbia"	"DC"	1880.0																																																																																									18.8																			10.25	23.37																																	9	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0															-9.4	-5.699999							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-13.4				48.3	48.3	152	130	53.90071	46.09929	100.0	92.19858	96.09929				0.0				0.0		0.0	-9.4	-5.699999	-50.0	-30.319143										1.4351144	2.0	3.4814813					
"District of Columbia"	"DC"	1890.0																																																																																									13.1																			9.083333	26.37																																	9	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0															-7.7000003	-3.7000008							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-10.1				48.6	47.8	231	88	72.413795	27.586206	99.2	55.17241	77.1862				0.0				0.0		0.0	-7.7000003	-3.7000008	-58.778625	-28.24428										1.3936172	2.425926	4.366667		2.5	5.27	5.27	5.27
"District of Columbia"	"DC"	1900.0																																																																																									9.4																			8.41667	28.46																																	9	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0															-6.3999996	-3.9999995							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-7.7				51.6	45.5	198	153	56.410255	43.589745	93.9	87.17949	90.53975				0.0				0.0		0.0	-6.3999996	-3.9999995	-68.085106	-42.55319										1.7407407	3.1333332	5.5294113		8.77	13.2300005	13.2300005	13.2300005
"District of Columbia"	"DC"	1910.0																																																																																									5.4																			9.5	25.21																																	9	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0															-3.7	-2.4							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						51.6	43.0	228	162	58.46154	41.53846	91.4	83.07692	87.238464				0.0				0.0		0.0	-3.7	-2.4	-68.51852	-44.444447										1.8000001	3.1764705		14.609	12.2	16.19	16.19	16.19
"District of Columbia"	"DC"	1920.0																																																																																									3.0							43.790558	31.693718	16.793768	12.360523	5.7189126	1.5022354	0.14727727	0.38902113	0.5614968	0.4196204			20.0	11.98																																	9	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																-1.3							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1.2				60.3	34.2	300	132	69.44444	30.555555	73.9	61.111115	67.505554				0.0				0.0		0.0		-1.3		-43.333332										1.7647058		1.6666667		20.06	23.7	23.7	23.7
"District of Columbia"	"DC"	1930.0																																																																																									1.7	1314	18842.76					43.233074	27.660511	14.058994	10.385269	4.935628	1.2961689	0.17850538	0.43955553	0.6292152	0.49463022			16.7	14.34																																	9	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0											5321.381	2031.4395			0.099999905								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6317.1406	0.19999993				58.2	40.8	217	217	50.0	50.0	82.6	100.0	91.3				0.0				0.0		0.0	0.099999905		5.882347						2031.4395	5321.381					0.9444445	0.8947369	35.033			35.033	35.033
"District of Columbia"	"DC"	1940.0																																																																																										1220	20874.2	41.2				33.04465	23.945435	11.773913	8.520372	3.6105466	0.89719385	0.12614128	0.37598944	0.51903045	0.33020854			14.0	17.11																																	9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0											4285.701	3289.9414					6.5999985	9.0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12869.531					54.7	44.8	267	162	62.237762	37.762238	90.1	75.524475	82.81224				0.0				0.0		0.0									3289.9414	4285.701							53.45			53.45	53.45
"District of Columbia"	"DC"	1950.0																																																																																									1.8	2431	24164.14	50.2	66.14	68.36	68.78	28.679703	21.239075	10.907172	7.833986	3.6647685	1.0000445	0.16391902	0.42142546	0.5813443	0.40681			24.1	9.94																																	9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1117.0										9579.59	995.75977				0.100000024	5.0	-2.4000015	-0.4300003	0.48000336			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13927.758		3.0599976			49.6	45.1	234	199	54.04157	45.95843	95.5	91.91686	93.708435				0.0				0.0		0.0		0.100000024		5.5555573					995.75977	9579.59	0.48000336	-0.4300003	3.0599976	0.9473684							50.2
"District of Columbia"	"DC"	1960.0																																																																																									1.9	3110	25159.9	47.8	66.62	69.43	69.82	36.714577	26.026333	11.255765	8.367523	3.8413723	1.2348058	0.18227012	0.45525244	0.6325205	0.42329687			29.6	8.09																																	9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1890.0										12931.998	8583.83					19.3	7.4000015	2.5799942	-0.91000366			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21927.83		1.3699951			49.7	49.6	262	175	59.954235	40.045765	99.899994	80.09153	89.99576				0.0				0.0		0.0									8583.83	12931.998	-0.91000366	2.5799942	1.3699951								47.8
"District of Columbia"	"DC"	1970.0																																																																																										5469	33743.73	55.2	65.71	68.04	68.5	34.17253	23.13533	10.453812	7.053845	3.053795	1.0373607	0.2511055	0.54504746	0.7874566	0.572367			38.8	6.17																																	9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3038.0										13344.0	4348.168					17.899998	11.899998	2.2799988	3.4899979			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26336.238		7.3799973			43.4	42.7	255	180	58.62069	41.37931	99.3	82.75862	91.02931				0.0				0.0		0.0									4348.168	13344.0	3.4899979	2.2799988	7.3799973								55.2
"District of Columbia"	"DC"	1980.0																																																																																										13090	38091.9	67.1	69.2	71.2	71.65	41.314133	29.510618	14.484274	10.041183	4.8295116	2.0809848	0.21199831	0.50168604	0.7049463	0.5044892			82.4	2.91																																	9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9980.0										21988.07	8995.832					10.700005	6.0	3.8899994	-1.2099991			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32023.203		7.300003			50.7	41.0	242	192	55.76037	44.23963	90.3	88.47926	89.38963				0.0				0.0		0.0									8995.832	21988.07	-1.2099991	3.8899994	7.300003								67.1
"District of Columbia"	"DC"	1990.0																																																																																										25731	47087.73	73.1	67.99	69.74	70.38	42.712883	31.355968	16.927216	12.425825	6.5361395	2.5752008	0.2682404	0.5851489	0.8078745	0.8852342			130.7	1.83																																	9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	20262.0										23027.371	12992.238					14.0	4.7000046	8.510002	5.0999985			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						53.4	45.6	267	167	61.520737	38.479263	92.2	76.95853	84.57926				0.0				0.0		0.0									12992.238	23027.371	5.0999985	8.510002									73.1
"District of Columbia"	"DC"	2000.0																																																																																										43223	60079.97	77.8	73.09	73.94	74.28	55.158264	44.76988	28.147028	22.122332	14.225537	6.7827296	0.35897318	0.6446945	0.9397434	1.2549982			172.2	1.39																																	9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	30133.0											10035.133						9.299995		3.4100037			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						48.4	47.9	221	212	51.03926	48.96074	99.5	97.92148	98.71074				0.0				0.0		0.0									10035.133		3.4100037										77.8
"District of Columbia"	"DC"	2010.0																																																																																										63741	70115.1	87.1	76.5			43.94498	35.538544	20.347122	14.822192	8.525051	3.7270608	0.32459816	0.6433476	0.9194017	1.0447978			218.1	1.1																																	9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	38010.0	10.360001																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						52.9	45.7	242	193	55.632183	44.367817	92.8	88.735634	90.76782				0.0				0.0		0.0																					87.1
"Florida"	"FL"	1840.0	"S"	1.0	0.0	0.0	0.0	11	6	0	30	10	1	"W"	0.0	0.0	1.0	64.70588	35.294117	0.0	73.17073	24.390244	2.4390244	1.0	0.0	1.0	0.0	29.411762	48.780487	39.096123									1	54477	27943	26534	26534								0	54477			29892	51.293205	48.706795		48.706795	0.0	100.0			54.87086																																														8.67	27.62																																	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0								68.93831													60.903877		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					29.84218	52.9	46.8	142	98	59.166668	40.833332	93.899994	81.666664	87.783325	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																					
"Florida"	"FL"	1850.0	"S"	1.0	0.0	0.0	0.0	10	9	0	21	19	0	"W"	0.0	0.0	1.0	52.63158	47.36842	0.0	52.5	47.5	0.0	1.0	0.0	1.0	0.0	5.2631607	5.0	5.1315804									2	87445	47203	40242	40242								0	87445	84676	2769	45927	53.980217	46.019783		46.019783	0.0	100.0	96.833435	3.1665618	52.52101	1852.0			64166.0	29623.0			69.0	473.0	34001.0																255																				7.83	30.59	46.166195		0.10753358	0.7371505	52.98912					10.362715			0.024137571	0.1654648	11.894226																0.08920407	22.446543	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0								52.56579	-9.150465	0.73378694											94.86842		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					47.43421	47.3	42.5	127	85	59.90566	40.09434	95.2	80.18868	87.694336	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																					
"Florida"	"FL"	1860.0	"S"	1.0	0.0	0.0	0.0	13	8	0	37	10	0	"D"	1.0	0.0	0.0	61.904762	38.095238	0.0	78.723404	21.276596	0.0	1.0	0.0	1.0	0.0	23.809525	57.446808	40.628166									3	140424	77746	62678	62677	1							5708	134716	137115	3309	72930	55.36518	44.63411	7.12129E-4	44.63482	4.064832	95.935165	97.64356	2.3564348	51.935566	1862.0			148463.0	40226.0	4200.0		22743.0	635.0	80660.0						12957							11528.0			635																				8.33	28.75	27.094967	2.8289876	15.318969	0.427716	54.330036					8.235754	0.85989577		4.6563354	0.13000804	16.514093						2.6527784							2.360209			0.13000804	30.395882	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0							1.5320435	70.31409	-14.473864	1.057248											59.371834		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					29.685917	39.8	29.5	106	42	71.62162	28.378378	89.7	56.75676	73.22838	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0																					
"Florida"	"FL"	1870.0	"S"	1.0	0.0	0.0	0.0	10	11	0	20	23	0	"R"	0.0	1.0	0.0	47.61905	52.38095	0.0	46.511627	53.488373	0.0	0.0	1.0	0.0	1.0	4.761902	6.9767456	5.8693237	9827.0	13303.0	0.4216988	-0.07830118	15.660238				3	187748	96057	91691	91689	2							15275	172473	182781	4967	94548	51.162727	48.836205	0.0010652577	48.837273	8.135905	91.8641	97.35443	2.6455674	50.358994	1872.0			136336.0	30460.0	418.0		17278.0	64.0	88117.0						31218							12879.0			64																				13.08	18.31	22.341862	0.30659547	12.673101	0.04694285	64.63223					2.9705913	0.040765174		1.6850256	0.0062415577	8.593553						3.044515							1.2560159			0.0062415577	13.296078	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0				-9.150465	-7.392123		0.7377434	47.06534	27.988644	0.7261649											94.13068	84.33976	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					52.93466	52.7	47.3	136	104	56.666668	43.333332	94.6	86.666664	90.63333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																					
